Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Henan,China,33.882,113.61399999999999,2020-03-11,1273,22,1249
Hong Kong,China,22.3,114.2,2020-03-11,126,3,65
Hubei,China,30.9756,112.2707,2020-03-11,67773,3046,49134
Hunan,China,27.6104,111.7088,2020-03-11,1018,4,995
Inner Mongolia,China,44.0935,113.9448,2020-03-11,75,1,71
Jiangsu,China,32.9711,119.455,2020-03-11,631,0,627
Jiangxi,China,27.614,115.7221,2020-03-11,935,1,932
Jilin,China,43.6661,126.1923,2020-03-11,93,1,91
Liaoning,China,41.2956,122.6085,2020-03-11,125,1,111
Macau,China,22.1667,113.55,2020-03-11,10,0,10
Ningxia,China,37.2692,106.1655,2020-03-11,75,0,72
Qinghai,China,35.7452,95.9956,2020-03-11,18,0,18
Shaanxi,China,35.1917,108.8701,2020-03-11,245,1,232
Shandong,China,36.3427,118.1498,2020-03-11,760,6,726
Shanghai,China,31.201999999999998,121.4491,2020-03-11,344,3,320
Shanxi,China,37.5777,112.2922,2020-03-11,133,0,131
Sichuan,China,30.6171,102.7103,2020-03-11,539,3,488
Tianjin,China,39.3054,117.323,2020-03-11,136,3,131
Tibet,China,31.6927,88.0924,2020-03-11,1,0,1
Xinjiang,China,41.1129,85.2401,2020-03-11,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-03-11,174,2,170
Zhejiang,China,29.1832,120.0934,2020-03-11,1215,1,1195
Anhui,China,31.8257,117.2264,2020-03-12,990,6,984
Beijing,China,40.1824,116.4142,2020-03-12,435,8,334
Chongqing,China,30.0572,107.874,2020-03-12,576,6,564
Fujian,China,26.0789,117.9874,2020-03-12,296,1,295
Gansu,China,37.8099,101.0583,2020-03-12,127,2,88
Guangdong,China,23.3417,113.4244,2020-03-12,1356,8,1289
Guangxi,China,23.8298,108.7881,2020-03-12,252,2,241
Guizhou,China,26.8154,106.8748,2020-03-12,146,2,137
Hainan,China,19.1959,109.7453,2020-03-12,168,6,160
Hebei,China,39.549,116.1306,2020-03-12,318,6,308
Heilongjiang,China,47.861999999999995,127.7615,2020-03-12,482,13,441
Henan,China,33.882,113.61399999999999,2020-03-12,1273,22,1249
Hong Kong,China,22.3,114.2,2020-03-12,129,3,67
Hubei,China,30.9756,112.2707,2020-03-12,67781,3056,50318
Hunan,China,27.6104,111.7088,2020-03-12,1018,4,999
Inner Mongolia,China,44.0935,113.9448,2020-03-12,75,1,71
Jiangsu,China,32.9711,119.455,2020-03-12,631,0,629
Jiangxi,China,27.614,115.7221,2020-03-12,935,1,934
Jilin,China,43.6661,126.1923,2020-03-12,93,1,91
Liaoning,China,41.2956,122.6085,2020-03-12,125,1,112
Macau,China,22.1667,113.55,2020-03-12,10,0,10
Ningxia,China,37.2692,106.1655,2020-03-12,75,0,72
Qinghai,China,35.7452,95.9956,2020-03-12,18,0,18
Shaanxi,China,35.1917,108.8701,2020-03-12,245,2,232
Shandong,China,36.3427,118.1498,2020-03-12,760,6,734
Shanghai,China,31.201999999999998,121.4491,2020-03-12,344,3,321
Shanxi,China,37.5777,112.2922,2020-03-12,133,0,132
Sichuan,China,30.6171,102.7103,2020-03-12,539,3,498
Tianjin,China,39.3054,117.323,2020-03-12,136,3,132
Tibet,China,31.6927,88.0924,2020-03-12,1,0,1
Xinjiang,China,41.1129,85.2401,2020-03-12,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-03-12,174,2,170
Zhejiang,China,29.1832,120.0934,2020-03-12,1215,1,1197
Anhui,China,31.8257,117.2264,2020-03-13,990,6,984
Beijing,China,40.1824,116.4142,2020-03-13,436,8,342
Chongqing,China,30.0572,107.874,2020-03-13,576,6,566
Fujian,China,26.0789,117.9874,2020-03-13,296,1,295
Gansu,China,37.8099,101.0583,2020-03-13,127,2,88
Guangdong,China,23.3417,113.4244,2020-03-13,1356,8,1296
Guangxi,China,23.8298,108.7881,2020-03-13,252,2,243
Guizhou,China,26.8154,106.8748,2020-03-13,146,2,140
Hainan,China,19.1959,109.7453,2020-03-13,168,6,160
Hebei,China,39.549,116.1306,2020-03-13,318,6,310
Heilongjiang,China,47.861999999999995,127.7615,2020-03-13,482,13,446
Henan,China,33.882,113.61399999999999,2020-03-13,1273,22,1249
Hong Kong,China,22.3,114.2,2020-03-13,134,4,77
Hubei,China,30.9756,112.2707,2020-03-13,67786,3062,51553
Hunan,China,27.6104,111.7088,2020-03-13,1018,4,1005
Inner Mongolia,China,44.0935,113.9448,2020-03-13,75,1,71
Jiangsu,China,32.9711,119.455,2020-03-13,631,0,630
Jiangxi,China,27.614,115.7221,2020-03-13,935,1,934
Jilin,China,43.6661,126.1923,2020-03-13,93,1,91
Liaoning,China,41.2956,122.6085,2020-03-13,125,1,112
Macau,China,22.1667,113.55,2020-03-13,10,0,10
Ningxia,China,37.2692,106.1655,2020-03-13,75,0,72
Qinghai,China,35.7452,95.9956,2020-03-13,18,0,18
Shaanxi,China,35.1917,108.8701,2020-03-13,245,2,232
Shandong,China,36.3427,118.1498,2020-03-13,760,7,739
Shanghai,China,31.201999999999998,121.4491,2020-03-13,346,3,324
Shanxi,China,37.5777,112.2922,2020-03-13,133,0,133
Sichuan,China,30.6171,102.7103,2020-03-13,539,3,503
Tianjin,China,39.3054,117.323,2020-03-13,136,3,132
Tibet,China,31.6927,88.0924,2020-03-13,1,0,1
Xinjiang,China,41.1129,85.2401,2020-03-13,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-03-13,174,2,170
Zhejiang,China,29.1832,120.0934,2020-03-13,1215,1,1197
Anhui,China,31.8257,117.2264,2020-03-14,990,6,984
Beijing,China,40.1824,116.4142,2020-03-14,437,8,349
Chongqing,China,30.0572,107.874,2020-03-14,576,6,569
Fujian,China,26.0789,117.9874,2020-03-14,296,1,295
Gansu,China,37.8099,101.0583,2020-03-14,129,2,89
Guangdong,China,23.3417,113.4244,2020-03-14,1356,8,1299
Guangxi,China,23.8298,108.7881,2020-03-14,252,2,243
Guizhou,China,26.8154,106.8748,2020-03-14,146,2,143
Hainan,China,19.1959,109.7453,2020-03-14,168,6,160
Hebei,China,39.549,116.1306,2020-03-14,318,6,310
Heilongjiang,China,47.861999999999995,127.7615,2020-03-14,482,13,447
Henan,China,33.882,113.61399999999999,2020-03-14,1273,22,1250
Hong Kong,China,22.3,114.2,2020-03-14,140,4,78
Hubei,China,30.9756,112.2707,2020-03-14,67790,3075,52960
Hunan,China,27.6104,111.7088,2020-03-14,1018,4,1014
Inner Mongolia,China,44.0935,113.9448,2020-03-14,75,1,71
Jiangsu,China,32.9711,119.455,2020-03-14,631,0,630
Jiangxi,China,27.614,115.7221,2020-03-14,935,1,934
Jilin,China,43.6661,126.1923,2020-03-14,93,1,91
Liaoning,China,41.2956,122.6085,2020-03-14,125,1,113
Macau,China,22.1667,113.55,2020-03-14,10,0,10
Ningxia,China,37.2692,106.1655,2020-03-14,75,0,73
Qinghai,China,35.7452,95.9956,2020-03-14,18,0,18
Shaanxi,China,35.1917,108.8701,2020-03-14,245,2,232
Shandong,China,36.3427,118.1498,2020-03-14,760,7,741
Shanghai,China,31.201999999999998,121.4491,2020-03-14,353,3,324
Shanxi,China,37.5777,112.2922,2020-03-14,133,0,133
Sichuan,China,30.6171,102.7103,2020-03-14,539,3,511
Tianjin,China,39.3054,117.323,2020-03-14,136,3,132
Tibet,China,31.6927,88.0924,2020-03-14,1,0,1
Xinjiang,China,41.1129,85.2401,2020-03-14,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-03-14,174,2,172
Zhejiang,China,29.1832,120.0934,2020-03-14,1227,1,1211
Anhui,China,31.8257,117.2264,2020-03-15,990,6,984
Beijing,China,40.1824,116.4142,2020-03-15,442,8,353
Chongqing,China,30.0572,107.874,2020-03-15,576,6,570
Fujian,China,26.0789,117.9874,2020-03-15,296,1,295
Gansu,China,37.8099,101.0583,2020-03-15,133,2,91
Guangdong,China,23.3417,113.4244,2020-03-15,1360,8,1304
Guangxi,China,23.8298,108.7881,2020-03-15,252,2,243
Guizhou,China,26.8154,106.8748,2020-03-15,146,2,143
Hainan,China,19.1959,109.7453,2020-03-15,168,6,160
Hebei,China,39.549,116.1306,2020-03-15,318,6,310
Heilongjiang,China,47.861999999999995,127.7615,2020-03-15,482,13,453
Henan,China,33.882,113.61399999999999,2020-03-15,1273,22,1250
Hong Kong,China,22.3,114.2,2020-03-15,145,4,81
Hubei,China,30.9756,112.2707,2020-03-15,67794,3085,54288
Hunan,China,27.6104,111.7088,2020-03-15,1018,4,1014
Inner Mongolia,China,44.0935,113.9448,2020-03-15,75,1,71
Jiangsu,China,32.9711,119.455,2020-03-15,631,0,631
Jiangxi,China,27.614,115.7221,2020-03-15,935,1,934
Jilin,China,43.6661,126.1923,2020-03-15,93,1,91
Liaoning,China,41.2956,122.6085,2020-03-15,125,1,114
Macau,China,22.1667,113.55,2020-03-15,10,0,10
Ningxia,China,37.2692,106.1655,2020-03-15,75,0,73
Qinghai,China,35.7452,95.9956,2020-03-15,18,0,18
Shaanxi,China,35.1917,108.8701,2020-03-15,245,2,232
Shandong,China,36.3427,118.1498,2020-03-15,760,7,741
Shanghai,China,31.201999999999998,121.4491,2020-03-15,353,3,324
Shanxi,China,37.5777,112.2922,2020-03-15,133,0,133
Sichuan,China,30.6171,102.7103,2020-03-15,539,3,516
Tianjin,China,39.3054,117.323,2020-03-15,136,3,133
Tibet,China,31.6927,88.0924,2020-03-15,1,0,1
Xinjiang,China,41.1129,85.2401,2020-03-15,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-03-15,174,2,172
Zhejiang,China,29.1832,120.0934,2020-03-15,1231,1,1211
Anhui,China,31.8257,117.2264,2020-03-16,990,6,984
Beijing,China,40.1824,116.4142,2020-03-16,452,8,360
Chongqing,China,30.0572,107.874,2020-03-16,576,6,570
Fujian,China,26.0789,117.9874,2020-03-16,296,1,295
Gansu,China,37.8099,101.0583,2020-03-16,133,2,91
Guangdong,China,23.3417,113.4244,2020-03-16,1361,8,1306
Guangxi,China,23.8298,108.7881,2020-03-16,252,2,248
Guizhou,China,26.8154,106.8748,2020-03-16,146,2,144
Hainan,China,19.1959,109.7453,2020-03-16,168,6,161
Hebei,China,39.549,116.1306,2020-03-16,318,6,310
Heilongjiang,China,47.861999999999995,127.7615,2020-03-16,482,13,455
Henan,China,33.882,113.61399999999999,2020-03-16,1273,22,1250
Hong Kong,China,22.3,114.2,2020-03-16,155,4,84
Hubei,China,30.9756,112.2707,2020-03-16,67798,3099,55142
Hunan,China,27.6104,111.7088,2020-03-16,1018,4,1014
Inner Mongolia,China,44.0935,113.9448,2020-03-16,75,1,73
Jiangsu,China,32.9711,119.455,2020-03-16,631,0,631
Jiangxi,China,27.614,115.7221,2020-03-16,935,1,934
Jilin,China,43.6661,126.1923,2020-03-16,93,1,92
Liaoning,China,41.2956,122.6085,2020-03-16,125,1,115
Macau,China,22.1667,113.55,2020-03-16,11,0,10
Ningxia,China,37.2692,106.1655,2020-03-16,75,0,75
Qinghai,China,35.7452,95.9956,2020-03-16,18,0,18
Shaanxi,China,35.1917,108.8701,2020-03-16,245,2,233
Shandong,China,36.3427,118.1498,2020-03-16,760,7,746
Shanghai,China,31.201999999999998,121.4491,2020-03-16,355,3,325
Shanxi,China,37.5777,112.2922,2020-03-16,133,0,133
Sichuan,China,30.6171,102.7103,2020-03-16,539,3,516
Tianjin,China,39.3054,117.323,2020-03-16,136,3,133
Tibet,China,31.6927,88.0924,2020-03-16,1,0,1
Xinjiang,China,41.1129,85.2401,2020-03-16,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-03-16,176,2,172
Zhejiang,China,29.1832,120.0934,2020-03-16,1231,1,1216
Anhui,China,31.8257,117.2264,2020-03-17,990,6,984
Beijing,China,40.1824,116.4142,2020-03-17,456,8,369
Chongqing,China,30.0572,107.874,2020-03-17,576,6,570
Fujian,China,26.0789,117.9874,2020-03-17,296,1,295
Gansu,China,37.8099,101.0583,2020-03-17,133,2,91
Guangdong,China,23.3417,113.4244,2020-03-17,1364,8,1307
Guangxi,China,23.8298,108.7881,2020-03-17,253,2,248
Guizhou,China,26.8154,106.8748,2020-03-17,147,2,144
Hainan,China,19.1959,109.7453,2020-03-17,168,6,161
Hebei,China,39.549,116.1306,2020-03-17,318,6,310
Heilongjiang,China,47.861999999999995,127.7615,2020-03-17,482,13,456
Henan,China,33.882,113.61399999999999,2020-03-17,1273,22,1250
Hong Kong,China,22.3,114.2,2020-03-17,162,4,88
Hubei,China,30.9756,112.2707,2020-03-17,67799,3111,56003
Hunan,China,27.6104,111.7088,2020-03-17,1018,4,1014
Inner Mongolia,China,44.0935,113.9448,2020-03-17,75,1,73
Jiangsu,China,32.9711,119.455,2020-03-17,631,0,631
Jiangxi,China,27.614,115.7221,2020-03-17,935,1,934
Jilin,China,43.6661,126.1923,2020-03-17,93,1,92
Liaoning,China,41.2956,122.6085,2020-03-17,125,1,120
Macau,China,22.1667,113.55,2020-03-17,12,0,10
Ningxia,China,37.2692,106.1655,2020-03-17,75,0,75
Qinghai,China,35.7452,95.9956,2020-03-17,18,0,18
Shaanxi,China,35.1917,108.8701,2020-03-17,246,3,236
Shandong,China,36.3427,118.1498,2020-03-17,761,7,746
Shanghai,China,31.201999999999998,121.4491,2020-03-17,358,3,325
Shanxi,China,37.5777,112.2922,2020-03-17,133,0,133
Sichuan,China,30.6171,102.7103,2020-03-17,540,3,520
Tianjin,China,39.3054,117.323,2020-03-17,136,3,133
Tibet,China,31.6927,88.0924,2020-03-17,1,0,1
Xinjiang,China,41.1129,85.2401,2020-03-17,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-03-17,176,2,172
Zhejiang,China,29.1832,120.0934,2020-03-17,1232,1,1216
Anhui,China,31.8257,117.2264,2020-03-18,990,6,984
Beijing,China,40.1824,116.4142,2020-03-18,469,8,378
Chongqing,China,30.0572,107.874,2020-03-18,576,6,570
Fujian,China,26.0789,117.9874,2020-03-18,296,1,295
Gansu,China,37.8099,101.0583,2020-03-18,133,2,91
Guangdong,China,23.3417,113.4244,2020-03-18,1370,8,1313
Guangxi,China,23.8298,108.7881,2020-03-18,253,2,250
Guizhou,China,26.8154,106.8748,2020-03-18,146,2,144
Hainan,China,19.1959,109.7453,2020-03-18,168,6,161
Hebei,China,39.549,116.1306,2020-03-18,318,6,310
Heilongjiang,China,47.861999999999995,127.7615,2020-03-18,482,13,459
Henan,China,33.882,113.61399999999999,2020-03-18,1273,22,1250
Hong Kong,China,22.3,114.2,2020-03-18,181,4,92
Hubei,China,30.9756,112.2707,2020-03-18,67800,3122,56927
Hunan,China,27.6104,111.7088,2020-03-18,1018,4,1014
Inner Mongolia,China,44.0935,113.9448,2020-03-18,75,1,73
Jiangsu,China,32.9711,119.455,2020-03-18,631,0,631
Jiangxi,China,27.614,115.7221,2020-03-18,935,1,934
Jilin,China,43.6661,126.1923,2020-03-18,93,1,92
Liaoning,China,41.2956,122.6085,2020-03-18,125,1,122
Macau,China,22.1667,113.55,2020-03-18,15,0,10
Ningxia,China,37.2692,106.1655,2020-03-18,75,0,75
Qinghai,China,35.7452,95.9956,2020-03-18,18,0,18
Shaanxi,China,35.1917,108.8701,2020-03-18,246,3,237
Shandong,China,36.3427,118.1498,2020-03-18,761,7,746
Shanghai,China,31.201999999999998,121.4491,2020-03-18,361,3,326
Shanxi,China,37.5777,112.2922,2020-03-18,133,0,133
Sichuan,China,30.6171,102.7103,2020-03-18,540,3,525
Tianjin,China,39.3054,117.323,2020-03-18,136,3,133
Tibet,China,31.6927,88.0924,2020-03-18,1,0,1
Xinjiang,China,41.1129,85.2401,2020-03-18,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-03-18,176,2,172
Zhejiang,China,29.1832,120.0934,2020-03-18,1232,1,1216
Anhui,China,31.8257,117.2264,2020-03-19,990,6,984
Beijing,China,40.1824,116.4142,2020-03-19,480,8,380
Chongqing,China,30.0572,107.874,2020-03-19,576,6,570
Fujian,China,26.0789,117.9874,2020-03-19,296,1,295
Gansu,China,37.8099,101.0583,2020-03-19,134,2,91
Guangdong,China,23.3417,113.4244,2020-03-19,1378,8,1318
Guangxi,China,23.8298,108.7881,2020-03-19,253,2,250
Guizhou,China,26.8154,106.8748,2020-03-19,146,2,144
Hainan,China,19.1959,109.7453,2020-03-19,168,6,161
Hebei,China,39.549,116.1306,2020-03-19,318,6,310
Heilongjiang,China,47.861999999999995,127.7615,2020-03-19,483,13,460
Henan,China,33.882,113.61399999999999,2020-03-19,1273,22,1250
Hong Kong,China,22.3,114.2,2020-03-19,208,4,95
Hubei,China,30.9756,112.2707,2020-03-19,67800,3130,57682
Hunan,China,27.6104,111.7088,2020-03-19,1018,4,1014
Inner Mongolia,China,44.0935,113.9448,2020-03-19,75,1,74
Jiangsu,China,32.9711,119.455,2020-03-19,631,0,631
Jiangxi,China,27.614,115.7221,2020-03-19,935,1,934
Jilin,China,43.6661,126.1923,2020-03-19,93,1,92
Liaoning,China,41.2956,122.6085,2020-03-19,125,1,122
Macau,China,22.1667,113.55,2020-03-19,17,0,10
Ningxia,China,37.2692,106.1655,2020-03-19,75,0,75
Qinghai,China,35.7452,95.9956,2020-03-19,18,0,18
Shaanxi,China,35.1917,108.8701,2020-03-19,246,3,237
Shandong,China,36.3427,118.1498,2020-03-19,761,7,747
Shanghai,China,31.201999999999998,121.4491,2020-03-19,363,3,326
Shanxi,China,37.5777,112.2922,2020-03-19,133,0,133
Sichuan,China,30.6171,102.7103,2020-03-19,540,3,536
Tianjin,China,39.3054,117.323,2020-03-19,137,3,133
Tibet,China,31.6927,88.0924,2020-03-19,1,0,1
Xinjiang,China,41.1129,85.2401,2020-03-19,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-03-19,176,2,172
Zhejiang,China,29.1832,120.0934,2020-03-19,1233,1,1217
Anhui,China,31.8257,117.2264,2020-03-20,990,6,984
Beijing,China,40.1824,116.4142,2020-03-20,491,8,390
Chongqing,China,30.0572,107.874,2020-03-20,576,6,570
Fujian,China,26.0789,117.9874,2020-03-20,299,1,295
Gansu,China,37.8099,101.0583,2020-03-20,134,2,98
Guangdong,China,23.3417,113.4244,2020-03-20,1395,8,1323
Guangxi,China,23.8298,108.7881,2020-03-20,254,2,250
Guizhou,China,26.8154,106.8748,2020-03-20,146,2,144
Hainan,China,19.1959,109.7453,2020-03-20,168,6,161
Hebei,China,39.549,116.1306,2020-03-20,318,6,310
Heilongjiang,China,47.861999999999995,127.7615,2020-03-20,484,13,463
Henan,China,33.882,113.61399999999999,2020-03-20,1273,22,1250
Hong Kong,China,22.3,114.2,2020-03-20,256,4,98
Hubei,China,30.9756,112.2707,2020-03-20,67800,3133,58382
Hunan,China,27.6104,111.7088,2020-03-20,1018,4,1014
Inner Mongolia,China,44.0935,113.9448,2020-03-20,75,1,74
Jiangsu,China,32.9711,119.455,2020-03-20,631,0,631
Jiangxi,China,27.614,115.7221,2020-03-20,935,1,934
Jilin,China,43.6661,126.1923,2020-03-20,93,1,92
Liaoning,China,41.2956,122.6085,2020-03-20,126,2,122
Macau,China,22.1667,113.55,2020-03-20,17,0,10
Ningxia,China,37.2692,106.1655,2020-03-20,75,0,75
Qinghai,China,35.7452,95.9956,2020-03-20,18,0,18
Shaanxi,China,35.1917,108.8701,2020-03-20,247,3,237
Shandong,China,36.3427,118.1498,2020-03-20,762,7,748
Shanghai,China,31.201999999999998,121.4491,2020-03-20,371,3,326
Shanxi,China,37.5777,112.2922,2020-03-20,133,0,133
Sichuan,China,30.6171,102.7103,2020-03-20,541,3,536
Tianjin,China,39.3054,117.323,2020-03-20,137,3,133
Tibet,China,31.6927,88.0924,2020-03-20,1,0,1
Xinjiang,China,41.1129,85.2401,2020-03-20,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-03-20,176,2,172
Zhejiang,China,29.1832,120.0934,2020-03-20,1234,1,1219
Anhui,China,31.8257,117.2264,2020-03-21,990,6,984
Beijing,China,40.1824,116.4142,2020-03-21,504,8,396
Chongqing,China,30.0572,107.874,2020-03-21,576,6,570
Fujian,China,26.0789,117.9874,2020-03-21,303,1,295
Gansu,China,37.8099,101.0583,2020-03-21,134,2,113
Guangdong,China,23.3417,113.4244,2020-03-21,1400,8,1325
Guangxi,China,23.8298,108.7881,2020-03-21,254,2,250
Guizhou,China,26.8154,106.8748,2020-03-21,146,2,144
Hainan,China,19.1959,109.7453,2020-03-21,168,6,161
Hebei,China,39.549,116.1306,2020-03-21,318,6,310
Heilongjiang,China,47.861999999999995,127.7615,2020-03-21,484,13,463
Henan,China,33.882,113.61399999999999,2020-03-21,1273,22,1250
Hong Kong,China,22.3,114.2,2020-03-21,273,4,98
Hubei,China,30.9756,112.2707,2020-03-21,67800,3139,58946
Hunan,China,27.6104,111.7088,2020-03-21,1018,4,1014
Inner Mongolia,China,44.0935,113.9448,2020-03-21,75,1,74
Jiangsu,China,32.9711,119.455,2020-03-21,631,0,631
Jiangxi,China,27.614,115.7221,2020-03-21,935,1,934
Jilin,China,43.6661,126.1923,2020-03-21,93,1,92
Liaoning,China,41.2956,122.6085,2020-03-21,126,2,122
Macau,China,22.1667,113.55,2020-03-21,18,0,10
Ningxia,China,37.2692,106.1655,2020-03-21,75,0,75
Qinghai,China,35.7452,95.9956,2020-03-21,18,0,18
Shaanxi,China,35.1917,108.8701,2020-03-21,248,3,239
Shandong,China,36.3427,118.1498,2020-03-21,764,7,749
Shanghai,China,31.201999999999998,121.4491,2020-03-21,380,3,327
Shanxi,China,37.5777,112.2922,2020-03-21,133,0,133
Sichuan,China,30.6171,102.7103,2020-03-21,542,3,536
Tianjin,China,39.3054,117.323,2020-03-21,137,3,133
Tibet,China,31.6927,88.0924,2020-03-21,1,0,1
Xinjiang,China,41.1129,85.2401,2020-03-21,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-03-21,176,2,172
Zhejiang,China,29.1832,120.0934,2020-03-21,1236,1,1219
Anhui,China,31.8257,117.2264,2020-03-22,990,6,984
Beijing,China,40.1824,116.4142,2020-03-22,522,8,400
Chongqing,China,30.0572,107.874,2020-03-22,577,6,570
Fujian,China,26.0789,117.9874,2020-03-22,313,1,295
Gansu,China,37.8099,101.0583,2020-03-22,136,2,114
Guangdong,China,23.3417,113.4244,2020-03-22,1413,8,1329
Guangxi,China,23.8298,108.7881,2020-03-22,254,2,250
Guizhou,China,26.8154,106.8748,2020-03-22,146,2,144
Hainan,China,19.1959,109.7453,2020-03-22,168,6,161
Hebei,China,39.549,116.1306,2020-03-22,319,6,310
Heilongjiang,China,47.861999999999995,127.7615,2020-03-22,484,13,466
Henan,China,33.882,113.61399999999999,2020-03-22,1274,22,1250
Hong Kong,China,22.3,114.2,2020-03-22,317,4,100
Hubei,China,30.9756,112.2707,2020-03-22,67800,3153,59433
Hunan,China,27.6104,111.7088,2020-03-22,1018,4,1014
Inner Mongolia,China,44.0935,113.9448,2020-03-22,75,1,74
Jiangsu,China,32.9711,119.455,2020-03-22,633,0,631
Jiangxi,China,27.614,115.7221,2020-03-22,936,1,934
Jilin,China,43.6661,126.1923,2020-03-22,93,1,92
Liaoning,China,41.2956,122.6085,2020-03-22,127,2,124
Macau,China,22.1667,113.55,2020-03-22,24,0,10
Ningxia,China,37.2692,106.1655,2020-03-22,75,0,75
Qinghai,China,35.7452,95.9956,2020-03-22,18,0,18
Shaanxi,China,35.1917,108.8701,2020-03-22,248,3,239
Shandong,China,36.3427,118.1498,2020-03-22,767,7,750
Shanghai,China,31.201999999999998,121.4491,2020-03-22,404,4,328
Shanxi,China,37.5777,112.2922,2020-03-22,133,0,133
Sichuan,China,30.6171,102.7103,2020-03-22,543,3,536
Tianjin,China,39.3054,117.323,2020-03-22,137,3,133
Tibet,China,31.6927,88.0924,2020-03-22,1,0,1
Xinjiang,China,41.1129,85.2401,2020-03-22,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-03-22,176,2,172
Zhejiang,China,29.1832,120.0934,2020-03-22,1238,1,1219
Anhui,China,31.8257,117.2264,2020-03-23,990,6,984
Beijing,China,40.1824,116.4142,2020-03-23,537,8,400
Chongqing,China,30.0572,107.874,2020-03-23,578,6,570
Fujian,China,26.0789,117.9874,2020-03-23,313,1,295
Gansu,China,37.8099,101.0583,2020-03-23,136,2,114
Guangdong,China,23.3417,113.4244,2020-03-23,1415,8,1332
Guangxi,China,23.8298,108.7881,2020-03-23,254,2,250
Guizhou,China,26.8154,106.8748,2020-03-23,146,2,144
Hainan,China,19.1959,109.7453,2020-03-23,168,6,161
Hebei,China,39.549,116.1306,2020-03-23,319,6,310
Heilongjiang,China,47.861999999999995,127.7615,2020-03-23,484,13,465
Henan,China,33.882,113.61399999999999,2020-03-23,1274,22,1250
Hong Kong,China,22.3,114.2,2020-03-23,356,4,100
Hubei,China,30.9756,112.2707,2020-03-23,67800,3153,59879
Hunan,China,27.6104,111.7088,2020-03-23,1018,4,1014
Inner Mongolia,China,44.0935,113.9448,2020-03-23,75,1,74
Jiangsu,China,32.9711,119.455,2020-03-23,633,0,631
Jiangxi,China,27.614,115.7221,2020-03-23,936,1,934
Jilin,China,43.6661,126.1923,2020-03-23,93,1,92
Liaoning,China,41.2956,122.6085,2020-03-23,127,2,124
Macau,China,22.1667,113.55,2020-03-23,24,0,10
Ningxia,China,37.2692,106.1655,2020-03-23,75,0,75
Qinghai,China,35.7452,95.9956,2020-03-23,18,0,18
